customer_id,age,gender,marital_status,dependents,location,contract_type,payment_method,monthly_charges,tenure_months,phone_service,internet_service,streaming_service,customer_rating,number_of_complaints,late_payments,last_interaction_days,churn
CUST-0226,56,Male,Married,No,Peshawar,One Year,Bank Transfer,4730.95,27,No,Yes,Yes,3,4,1,275,0
CUST-0227,19,Female,Married,Yes,Karachi,Month-to-Month,Cash,5404.49,67,Yes,No,No,5,4,3,75,0
CUST-0228,20,Female,Married,Yes,Karachi,One Year,Bank Transfer,7419.67,12,No,No,No,5,5,0,40,0
CUST-0229,66,Male,Married,No,Peshawar,Month-to-Month,Cash,925.4,30,No,Yes,Yes,4,2,6,302,0
CUST-0230,54,Male,Married,No,Lahore,One Year,Bank Transfer,721.07,9,No,Yes,Yes,1,0,7,40,0
CUST-0231,66,Male,Married,Yes,Karachi,Month-to-Month,Cash,1836.96,53,Yes,No,No,3,3,9,62,0
CUST-0232,34,Female,Single,No,Peshawar,One Year,Cash,7898.36,61,Yes,Yes,Yes,2,3,1,238,1
CUST-0233,66,Female,Single,Yes,Karachi,Two Year,Bank Transfer,5863.07,54,No,Yes,No,2,5,9,245,1
CUST-0234,19,Male,Married,No,Islamabad,Month-to-Month,Cash,5109.81,37,Yes,Yes,Yes,4,3,4,18,0
CUST-0235,19,Male,Married,Yes,Quetta,Two Year,Bank Transfer,852.79,65,No,No,Yes,4,1,10,140,0
CUST-0236,45,Male,Single,Yes,Islamabad,One Year,Bank Transfer,7093.33,42,Yes,No,No,1,4,7,82,0
CUST-0237,40,Male,Single,Yes,Karachi,Month-to-Month,Cash,6595.68,49,No,Yes,Yes,1,4,10,189,0
CUST-0238,54,Female,Single,Yes,Lahore,Month-to-Month,Credit Card,5486.0,4,No,No,No,2,5,7,108,1
CUST-0239,49,Male,Married,No,Quetta,Month-to-Month,Cash,3043.48,64,No,No,No,2,4,4,234,0
CUST-0240,50,Male,Married,No,Islamabad,One Year,Credit Card,1028.79,51,No,Yes,No,2,0,7,268,0
CUST-0241,18,Male,Married,No,Peshawar,One Year,Credit Card,4850.29,72,Yes,No,No,2,4,5,104,0
CUST-0242,36,Male,Single,No,Lahore,Month-to-Month,Cash,5897.71,60,No,No,No,5,4,4,134,1
CUST-0243,19,Female,Single,Yes,Islamabad,One Year,Credit Card,1206.8,31,No,No,No,1,1,10,344,1
CUST-0244,70,Male,Married,Yes,Peshawar,Two Year,Bank Transfer,5253.26,72,Yes,No,Yes,1,2,3,33,0
CUST-0245,61,Female,Married,No,Karachi,Two Year,Bank Transfer,2647.75,58,Yes,No,No,2,3,4,237,1
CUST-0246,43,Male,Single,No,Peshawar,One Year,Credit Card,6231.83,4,No,No,No,3,1,3,336,0
CUST-0247,49,Male,Single,No,Islamabad,Two Year,Bank Transfer,4547.12,22,No,Yes,Yes,2,1,0,178,1
CUST-0248,23,Female,Single,No,Islamabad,One Year,Cash,1467.78,3,Yes,Yes,No,4,1,2,12,1
CUST-0249,49,Male,Single,No,Karachi,Month-to-Month,Bank Transfer,4448.9,47,No,Yes,Yes,3,3,7,351,0
CUST-0250,21,Female,Married,Yes,Peshawar,Two Year,Credit Card,3468.03,38,No,No,No,4,5,6,229,0
CUST-0251,28,Female,Single,Yes,Peshawar,Month-to-Month,Cash,1852.67,33,No,Yes,No,3,1,6,309,0
CUST-0252,34,Male,Single,Yes,Karachi,Month-to-Month,Bank Transfer,6811.37,48,No,No,No,4,2,10,269,0
CUST-0253,55,Female,Single,No,Peshawar,Month-to-Month,Cash,582.71,65,No,No,Yes,2,5,2,358,0
CUST-0254,41,Female,Married,No,Karachi,Two Year,Credit Card,2840.96,26,No,Yes,Yes,2,4,8,131,0
CUST-0255,22,Female,Married,No,Lahore,Two Year,Bank Transfer,594.46,8,No,No,No,3,2,5,249,0
CUST-0256,69,Female,Single,No,Islamabad,Month-to-Month,Cash,1220.05,50,No,Yes,No,4,5,7,58,0
CUST-0257,51,Female,Single,Yes,Lahore,Month-to-Month,Cash,2728.22,38,No,No,Yes,5,4,7,4,1
CUST-0258,23,Female,Single,Yes,Quetta,Month-to-Month,Bank Transfer,907.03,10,Yes,Yes,Yes,3,4,2,236,0
CUST-0259,39,Female,Married,No,Quetta,One Year,Cash,4974.73,42,Yes,Yes,Yes,3,1,3,173,0
CUST-0260,28,Female,Married,Yes,Quetta,Month-to-Month,Cash,1151.47,37,Yes,Yes,No,1,1,5,322,0
CUST-0261,65,Male,Married,Yes,Karachi,One Year,Credit Card,5762.85,26,No,Yes,Yes,3,3,1,36,0
CUST-0262,33,Male,Single,No,Peshawar,Month-to-Month,Credit Card,894.82,12,No,No,Yes,5,0,10,279,0
CUST-0263,50,Female,Married,No,Lahore,Month-to-Month,Credit Card,944.82,49,No,Yes,Yes,2,2,6,237,0
CUST-0264,26,Male,Single,No,Lahore,Month-to-Month,Credit Card,2789.94,14,Yes,No,Yes,4,3,1,275,0
CUST-0265,23,Female,Single,No,Lahore,Month-to-Month,Credit Card,7224.29,46,Yes,Yes,Yes,1,3,10,296,1
CUST-0266,33,Female,Single,No,Lahore,Two Year,Credit Card,5310.45,35,No,Yes,Yes,4,2,4,328,0
CUST-0267,46,Male,Married,No,Quetta,Month-to-Month,Bank Transfer,6275.98,29,Yes,Yes,Yes,2,5,3,58,0
CUST-0268,20,Female,Single,Yes,Lahore,Month-to-Month,Credit Card,1561.64,12,Yes,No,No,3,2,8,363,0
CUST-0269,37,Female,Married,Yes,Peshawar,Month-to-Month,Cash,6755.94,44,No,Yes,Yes,5,4,1,18,1
CUST-0270,53,Female,Married,No,Quetta,Month-to-Month,Bank Transfer,561.1,66,No,Yes,No,1,0,6,36,0
CUST-0271,36,Female,Single,Yes,Lahore,Month-to-Month,Cash,2097.93,2,Yes,No,No,5,5,6,129,1
CUST-0272,43,Male,Single,No,Karachi,Month-to-Month,Credit Card,5120.69,59,No,Yes,Yes,5,1,6,1,1
CUST-0273,20,Female,Married,No,Islamabad,One Year,Credit Card,3314.35,17,Yes,No,No,5,0,0,64,0
CUST-0274,36,Female,Single,No,Islamabad,One Year,Cash,7881.45,10,Yes,Yes,No,5,0,7,62,0
CUST-0275,37,Female,Married,No,Islamabad,Month-to-Month,Cash,727.54,18,Yes,Yes,Yes,2,1,1,331,0
CUST-0276,49,Male,Single,Yes,Quetta,Month-to-Month,Cash,7989.49,22,No,Yes,No,5,0,4,146,1
CUST-0277,24,Female,Married,No,Lahore,Two Year,Bank Transfer,5177.21,58,Yes,No,Yes,5,5,1,272,0
CUST-0278,69,Male,Married,Yes,Quetta,Month-to-Month,Credit Card,4690.3,53,Yes,Yes,Yes,2,5,4,17,0
CUST-0279,58,Male,Married,No,Peshawar,Month-to-Month,Cash,946.34,1,No,Yes,Yes,4,5,6,280,1
CUST-0280,50,Female,Married,No,Karachi,Month-to-Month,Credit Card,2549.97,61,No,Yes,Yes,2,3,5,98,0
CUST-0281,57,Female,Single,No,Karachi,Month-to-Month,Cash,7434.97,31,Yes,No,Yes,3,3,4,227,0
CUST-0282,56,Male,Single,Yes,Islamabad,One Year,Credit Card,3156.85,31,No,No,Yes,2,5,3,243,1
CUST-0283,35,Female,Married,No,Islamabad,Month-to-Month,Bank Transfer,5462.4,66,No,No,Yes,4,1,7,201,0
CUST-0284,57,Male,Married,No,Islamabad,One Year,Credit Card,7996.22,19,Yes,No,No,3,1,10,179,0
CUST-0285,18,Male,Single,No,Lahore,Month-to-Month,Cash,2473.02,53,No,No,Yes,3,2,7,270,0
CUST-0286,28,Female,Single,Yes,Peshawar,Month-to-Month,Credit Card,4820.61,22,Yes,No,No,1,2,0,234,1
CUST-0287,45,Female,Single,Yes,Peshawar,One Year,Bank Transfer,5723.28,23,No,Yes,Yes,5,5,9,112,0
CUST-0288,42,Male,Single,Yes,Peshawar,Month-to-Month,Bank Transfer,1734.7,15,No,Yes,Yes,3,0,1,66,0
CUST-0289,67,Male,Single,No,Peshawar,One Year,Credit Card,1615.04,26,Yes,Yes,Yes,3,0,2,338,0
CUST-0290,40,Male,Single,Yes,Islamabad,Month-to-Month,Cash,3922.31,3,Yes,Yes,No,4,1,0,349,0
CUST-0291,48,Male,Married,No,Karachi,One Year,Bank Transfer,3393.59,20,No,Yes,No,3,0,10,245,0
CUST-0292,47,Female,Single,Yes,Islamabad,Month-to-Month,Bank Transfer,5856.62,40,No,No,No,4,4,2,245,0
CUST-0293,59,Female,Single,Yes,Peshawar,Two Year,Credit Card,1021.32,39,No,No,No,5,3,9,72,0
CUST-0294,52,Female,Married,No,Islamabad,Month-to-Month,Bank Transfer,7791.25,72,Yes,No,No,1,0,7,357,0
CUST-0295,24,Female,Single,Yes,Peshawar,Two Year,Bank Transfer,607.08,18,No,Yes,No,1,0,3,49,0
CUST-0296,33,Female,Single,No,Quetta,Month-to-Month,Cash,5009.88,41,Yes,No,Yes,5,2,6,346,1
CUST-0297,43,Male,Single,No,Karachi,One Year,Cash,4719.74,70,No,Yes,Yes,5,4,6,190,0
CUST-0298,65,Female,Single,Yes,Quetta,Month-to-Month,Cash,1510.37,27,No,No,No,2,0,10,293,0
CUST-0299,69,Female,Single,No,Lahore,Two Year,Credit Card,1631.87,15,No,Yes,No,3,3,4,177,0
CUST-0300,66,Female,Married,No,Islamabad,Month-to-Month,Bank Transfer,6445.08,37,No,No,No,3,0,0,161,0
CUST-0301,19,Female,Single,Yes,Lahore,Month-to-Month,Credit Card,7156.72,58,No,Yes,No,3,1,9,150,1
CUST-0302,18,Female,Married,Yes,Islamabad,Month-to-Month,Bank Transfer,2622.63,5,Yes,No,No,4,4,3,70,0
CUST-0303,65,Male,Married,No,Quetta,Month-to-Month,Bank Transfer,3784.73,7,Yes,Yes,Yes,2,0,6,33,0
CUST-0304,29,Male,Single,Yes,Peshawar,Month-to-Month,Bank Transfer,3162.46,41,Yes,No,Yes,3,4,4,284,0
CUST-0305,22,Male,Married,No,Peshawar,Two Year,Cash,1044.1,10,No,Yes,Yes,4,0,1,344,0
CUST-0306,54,Female,Single,No,Islamabad,Two Year,Credit Card,5549.03,62,Yes,Yes,Yes,4,3,7,260,0
CUST-0307,49,Male,Married,Yes,Peshawar,Month-to-Month,Credit Card,6688.95,26,Yes,Yes,Yes,1,3,1,322,1
CUST-0308,26,Male,Married,Yes,Quetta,Two Year,Bank Transfer,2786.6,68,No,Yes,Yes,4,4,10,77,0
CUST-0309,58,Female,Single,Yes,Peshawar,One Year,Credit Card,7926.32,24,No,No,Yes,5,5,7,110,0
CUST-0310,52,Female,Single,Yes,Quetta,Month-to-Month,Cash,1068.89,41,Yes,No,Yes,4,2,10,305,0
CUST-0311,36,Female,Single,No,Lahore,One Year,Credit Card,5463.43,65,Yes,No,No,5,2,1,139,1
CUST-0312,65,Male,Single,No,Quetta,One Year,Bank Transfer,3861.71,17,Yes,Yes,No,5,1,10,35,0
CUST-0313,33,Male,Single,Yes,Karachi,Two Year,Cash,3849.51,24,Yes,No,Yes,1,5,4,235,0
CUST-0314,20,Female,Married,Yes,Karachi,Month-to-Month,Cash,3932.34,27,Yes,Yes,Yes,1,2,3,330,1
CUST-0315,37,Female,Married,No,Karachi,One Year,Bank Transfer,2440.11,7,Yes,No,Yes,4,4,0,200,0
CUST-0316,41,Male,Married,No,Islamabad,Month-to-Month,Credit Card,5866.72,12,Yes,Yes,No,1,2,7,325,1
CUST-0317,50,Male,Married,No,Islamabad,Month-to-Month,Bank Transfer,5911.82,3,No,No,No,1,1,9,151,1
CUST-0318,41,Female,Married,No,Islamabad,Month-to-Month,Credit Card,2617.98,10,Yes,Yes,Yes,3,0,2,34,0
CUST-0319,69,Female,Married,Yes,Quetta,Two Year,Credit Card,6764.8,33,No,Yes,No,4,2,3,124,0
CUST-0320,28,Male,Married,No,Islamabad,Two Year,Cash,2876.34,46,No,No,Yes,4,4,3,32,1
CUST-0321,66,Female,Single,No,Lahore,One Year,Bank Transfer,5938.2,59,No,No,Yes,4,4,4,272,0
CUST-0322,25,Male,Single,Yes,Karachi,One Year,Cash,1407.5,52,Yes,No,Yes,1,1,2,324,0
CUST-0323,53,Male,Married,No,Quetta,Month-to-Month,Bank Transfer,1765.26,6,Yes,Yes,Yes,1,1,8,310,0
CUST-0324,55,Male,Married,No,Karachi,Month-to-Month,Bank Transfer,2868.47,2,No,Yes,Yes,5,3,3,124,0
CUST-0325,57,Male,Single,Yes,Islamabad,Month-to-Month,Cash,4954.05,29,Yes,Yes,No,2,3,9,316,0
CUST-0326,37,Female,Single,Yes,Quetta,Month-to-Month,Bank Transfer,5341.34,40,Yes,No,Yes,2,3,10,78,0
CUST-0327,52,Female,Single,Yes,Peshawar,One Year,Bank Transfer,3472.67,61,No,Yes,Yes,2,0,10,76,1
CUST-0328,65,Male,Single,No,Lahore,One Year,Credit Card,1083.79,68,Yes,No,Yes,3,4,3,60,1
CUST-0329,42,Male,Married,No,Islamabad,Month-to-Month,Bank Transfer,3302.26,68,No,Yes,Yes,1,3,5,85,0
CUST-0330,52,Male,Single,Yes,Islamabad,Month-to-Month,Bank Transfer,5665.76,29,No,No,No,5,4,7,80,0
CUST-0331,42,Male,Married,Yes,Lahore,Month-to-Month,Cash,5532.47,62,No,Yes,Yes,5,1,6,172,0
CUST-0332,46,Male,Married,No,Lahore,Month-to-Month,Cash,1701.47,60,No,Yes,Yes,2,0,3,258,0
CUST-0333,35,Female,Married,Yes,Peshawar,Two Year,Bank Transfer,558.38,41,Yes,No,No,3,1,3,279,1
CUST-0334,63,Female,Single,Yes,Islamabad,One Year,Credit Card,6147.36,65,No,Yes,Yes,3,4,4,221,0
CUST-0335,35,Female,Single,Yes,Islamabad,Two Year,Credit Card,1297.76,64,Yes,Yes,Yes,2,5,9,46,0
CUST-0336,19,Female,Married,No,Karachi,Month-to-Month,Cash,1117.62,63,Yes,No,Yes,2,5,4,73,0
CUST-0337,52,Male,Married,No,Quetta,Month-to-Month,Bank Transfer,520.26,48,Yes,Yes,Yes,1,3,0,54,0
CUST-0338,33,Male,Married,No,Quetta,Month-to-Month,Bank Transfer,3744.51,20,Yes,No,No,3,5,7,327,1
CUST-0339,58,Male,Single,No,Karachi,Two Year,Credit Card,4274.48,37,No,No,Yes,5,1,9,221,0
CUST-0340,53,Male,Married,No,Quetta,One Year,Credit Card,5282.48,64,No,Yes,Yes,2,5,4,337,1
CUST-0341,50,Male,Single,No,Lahore,Month-to-Month,Credit Card,2720.48,5,No,Yes,No,1,2,2,9,1
CUST-0342,21,Female,Married,Yes,Quetta,One Year,Cash,5828.19,34,No,Yes,Yes,5,0,2,326,0
CUST-0343,50,Male,Married,No,Quetta,Month-to-Month,Bank Transfer,1769.99,39,No,No,Yes,3,4,3,172,0
CUST-0344,31,Female,Married,No,Karachi,One Year,Cash,6739.93,67,Yes,Yes,No,2,3,6,84,1
CUST-0345,38,Female,Single,Yes,Peshawar,Two Year,Bank Transfer,4788.86,62,No,No,Yes,2,1,4,330,0
CUST-0346,65,Female,Single,No,Quetta,One Year,Cash,4879.17,24,Yes,Yes,No,1,0,0,329,0
CUST-0347,37,Female,Married,No,Quetta,One Year,Bank Transfer,2073.32,3,Yes,Yes,Yes,1,3,4,12,0
CUST-0348,25,Male,Single,Yes,Peshawar,Month-to-Month,Credit Card,1055.82,71,No,No,No,3,1,4,32,0
CUST-0349,24,Female,Married,Yes,Karachi,Month-to-Month,Credit Card,3985.44,67,Yes,Yes,Yes,2,5,5,339,0
CUST-0350,20,Female,Single,Yes,Peshawar,Month-to-Month,Credit Card,5117.09,50,Yes,Yes,Yes,1,4,6,289,1
CUST-0351,34,Female,Single,No,Karachi,Month-to-Month,Cash,1212.85,29,No,Yes,No,2,2,4,320,1
CUST-0352,50,Male,Single,Yes,Lahore,One Year,Credit Card,7629.01,32,No,Yes,Yes,3,2,10,304,1
CUST-0353,65,Male,Married,No,Karachi,One Year,Bank Transfer,7853.11,39,No,Yes,No,2,5,1,272,1
CUST-0354,29,Male,Single,No,Lahore,Month-to-Month,Cash,4590.93,9,Yes,No,No,5,4,1,178,0
CUST-0355,68,Female,Single,No,Lahore,Two Year,Bank Transfer,7625.52,14,No,Yes,No,2,0,3,114,1
CUST-0356,39,Female,Married,No,Karachi,Month-to-Month,Cash,1845.84,68,No,No,No,4,4,0,26,0
CUST-0357,39,Male,Married,Yes,Islamabad,Month-to-Month,Bank Transfer,690.66,64,Yes,Yes,Yes,4,5,6,237,0
CUST-0358,63,Female,Married,Yes,Karachi,Month-to-Month,Bank Transfer,795.57,20,No,Yes,No,3,1,0,310,0
CUST-0359,47,Male,Married,No,Quetta,Month-to-Month,Cash,4906.34,28,Yes,No,Yes,3,0,2,172,0
CUST-0360,55,Male,Single,Yes,Quetta,Month-to-Month,Cash,962.31,14,Yes,Yes,Yes,3,2,9,233,0
CUST-0361,55,Female,Single,No,Islamabad,Month-to-Month,Credit Card,7689.09,44,No,Yes,No,5,5,6,37,0
CUST-0362,62,Female,Single,No,Lahore,Month-to-Month,Credit Card,1564.5,39,Yes,No,No,5,1,10,265,1
CUST-0363,68,Female,Single,No,Islamabad,Two Year,Bank Transfer,2785.42,28,Yes,No,Yes,2,5,5,13,0
CUST-0364,25,Female,Single,Yes,Quetta,Month-to-Month,Bank Transfer,6668.88,64,No,Yes,No,1,3,6,316,1
CUST-0365,44,Male,Married,No,Islamabad,Month-to-Month,Bank Transfer,2140.55,32,No,No,Yes,4,3,4,106,1
CUST-0366,44,Male,Single,No,Karachi,Month-to-Month,Cash,2322.26,9,No,No,No,4,3,7,126,1
CUST-0367,51,Male,Single,Yes,Islamabad,One Year,Cash,5317.32,28,Yes,No,Yes,4,2,5,336,0
CUST-0368,38,Male,Single,Yes,Lahore,Month-to-Month,Credit Card,2570.65,17,Yes,No,Yes,2,4,3,130,0
CUST-0369,47,Male,Married,Yes,Karachi,Two Year,Bank Transfer,2130.86,55,No,Yes,No,2,0,10,316,0
CUST-0370,50,Female,Married,Yes,Peshawar,One Year,Credit Card,2406.33,10,No,Yes,Yes,3,2,0,256,0
CUST-0371,45,Male,Single,No,Quetta,One Year,Cash,4179.86,6,No,No,Yes,1,1,1,115,1
CUST-0372,64,Male,Married,Yes,Quetta,One Year,Cash,7745.75,48,Yes,Yes,No,3,1,5,299,0
CUST-0373,50,Male,Married,No,Islamabad,Month-to-Month,Cash,6741.78,67,No,No,No,2,3,3,124,1
CUST-0374,22,Female,Married,Yes,Karachi,Month-to-Month,Credit Card,2634.58,41,Yes,Yes,No,5,0,2,256,0
CUST-0375,65,Female,Married,Yes,Peshawar,Month-to-Month,Cash,3225.3,60,No,Yes,No,3,3,6,139,0
CUST-0376,36,Female,Married,Yes,Karachi,One Year,Bank Transfer,3983.84,42,Yes,No,No,2,1,6,206,0
CUST-0377,21,Female,Married,Yes,Quetta,Month-to-Month,Credit Card,7841.97,71,Yes,No,Yes,2,1,1,47,0
CUST-0378,52,Male,Married,Yes,Karachi,Month-to-Month,Cash,1792.93,28,No,Yes,Yes,5,4,7,217,1
CUST-0379,66,Male,Single,Yes,Peshawar,Two Year,Credit Card,3181.12,13,Yes,Yes,No,5,4,10,319,0
CUST-0380,34,Female,Single,No,Islamabad,Month-to-Month,Credit Card,5970.7,15,Yes,Yes,Yes,5,4,0,350,0
CUST-0381,61,Female,Married,Yes,Lahore,Two Year,Cash,7729.58,36,No,No,Yes,1,3,10,123,0
CUST-0382,45,Male,Single,Yes,Karachi,One Year,Cash,1667.56,15,No,Yes,Yes,2,5,9,31,0
CUST-0383,47,Male,Single,Yes,Lahore,Month-to-Month,Credit Card,2205.35,56,Yes,No,Yes,5,0,6,55,0
CUST-0384,46,Female,Married,Yes,Quetta,Month-to-Month,Credit Card,2192.71,4,Yes,No,Yes,1,4,9,153,0
CUST-0385,63,Female,Single,No,Islamabad,Month-to-Month,Cash,656.99,52,Yes,No,No,4,2,0,286,0
CUST-0386,70,Female,Married,Yes,Islamabad,One Year,Bank Transfer,5030.87,10,No,Yes,No,4,4,2,36,0
CUST-0387,23,Female,Married,Yes,Karachi,One Year,Credit Card,5530.27,45,Yes,No,Yes,4,3,2,306,0
CUST-0388,52,Male,Married,Yes,Islamabad,One Year,Credit Card,5018.94,29,Yes,Yes,Yes,2,0,9,285,1
CUST-0389,58,Male,Single,Yes,Karachi,Two Year,Bank Transfer,1034.92,53,No,No,No,1,4,1,256,0
CUST-0390,54,Male,Single,No,Karachi,One Year,Cash,1019.23,29,No,Yes,No,1,0,9,178,1
CUST-0391,41,Female,Single,Yes,Lahore,Month-to-Month,Cash,2077.9,23,No,Yes,No,4,2,4,36,0
CUST-0392,46,Female,Single,No,Islamabad,Month-to-Month,Bank Transfer,2677.21,57,No,No,No,3,1,3,254,0
CUST-0393,66,Male,Married,Yes,Karachi,Two Year,Cash,6399.08,50,No,No,Yes,4,0,5,162,0
CUST-0394,63,Male,Married,No,Lahore,Month-to-Month,Cash,1695.43,21,Yes,Yes,No,2,5,1,21,1
CUST-0395,70,Male,Single,No,Peshawar,Month-to-Month,Credit Card,830.69,43,Yes,Yes,No,4,4,3,294,1
CUST-0396,48,Male,Married,Yes,Lahore,One Year,Credit Card,3454.91,10,Yes,No,Yes,4,3,6,75,0
CUST-0397,52,Female,Married,Yes,Lahore,Month-to-Month,Credit Card,3622.94,30,No,No,No,1,5,0,207,1
CUST-0398,50,Male,Single,No,Karachi,Two Year,Bank Transfer,3881.81,51,No,Yes,No,4,5,10,178,0
CUST-0399,69,Male,Married,No,Quetta,One Year,Cash,6701.78,33,No,Yes,No,5,3,2,37,0
CUST-0400,38,Male,Single,Yes,Quetta,Month-to-Month,Cash,1235.04,18,Yes,No,No,5,3,0,120,0
CUST-0401,49,Male,Married,No,Quetta,Two Year,Credit Card,5779.57,22,No,Yes,No,3,3,1,118,0
CUST-0402,40,Male,Single,No,Lahore,Month-to-Month,Credit Card,3034.59,64,No,No,Yes,2,5,8,1,0
CUST-0403,50,Male,Married,No,Karachi,Month-to-Month,Bank Transfer,2824.85,21,No,No,Yes,2,0,9,209,1
CUST-0404,20,Male,Married,Yes,Islamabad,Month-to-Month,Cash,7494.07,1,Yes,No,Yes,1,3,4,311,1
CUST-0405,35,Female,Single,No,Lahore,Month-to-Month,Bank Transfer,2363.51,15,No,No,Yes,2,1,3,208,1
CUST-0406,42,Female,Single,No,Lahore,Month-to-Month,Cash,5318.99,36,No,Yes,Yes,3,5,3,154,0
CUST-0407,59,Female,Single,No,Karachi,Month-to-Month,Bank Transfer,2563.46,47,Yes,No,No,5,5,7,250,0
CUST-0408,48,Female,Single,Yes,Peshawar,Month-to-Month,Credit Card,4303.58,54,No,No,No,1,5,2,171,1
CUST-0409,20,Male,Married,Yes,Lahore,Month-to-Month,Bank Transfer,6397.2,32,No,Yes,No,5,2,3,315,0
CUST-0410,57,Female,Married,No,Peshawar,One Year,Bank Transfer,7112.92,58,No,Yes,No,3,0,1,307,0
CUST-0411,63,Female,Single,Yes,Peshawar,Two Year,Credit Card,6790.23,46,Yes,No,No,1,0,5,107,0
CUST-0412,41,Male,Married,No,Quetta,Month-to-Month,Cash,4866.36,54,No,No,No,4,3,8,143,1
CUST-0413,67,Male,Single,Yes,Karachi,Month-to-Month,Cash,2366.12,33,No,No,No,2,5,3,8,0
CUST-0414,49,Female,Single,Yes,Peshawar,Month-to-Month,Credit Card,5459.25,39,Yes,No,No,3,5,10,94,0
CUST-0415,64,Female,Married,No,Karachi,Month-to-Month,Bank Transfer,5824.29,23,Yes,No,No,1,3,5,97,1
CUST-0416,39,Male,Married,Yes,Quetta,One Year,Bank Transfer,580.19,43,No,No,No,5,0,3,7,0
CUST-0417,40,Female,Single,Yes,Karachi,One Year,Bank Transfer,3794.08,55,Yes,Yes,No,1,3,1,274,0
CUST-0418,19,Male,Single,Yes,Lahore,Month-to-Month,Cash,6824.47,2,No,Yes,No,4,3,5,12,1
CUST-0419,44,Male,Single,No,Peshawar,Month-to-Month,Bank Transfer,4171.91,66,Yes,No,No,3,3,6,2,0
CUST-0420,59,Male,Married,Yes,Karachi,Month-to-Month,Cash,2835.32,38,No,Yes,Yes,1,3,3,349,0
CUST-0421,19,Male,Married,Yes,Islamabad,One Year,Bank Transfer,7038.48,29,No,Yes,No,3,3,10,7,1
CUST-0422,43,Female,Married,No,Karachi,Month-to-Month,Credit Card,1669.11,67,No,No,Yes,3,4,6,12,1
CUST-0423,34,Male,Married,Yes,Peshawar,Two Year,Credit Card,2048.34,71,Yes,Yes,No,5,4,10,340,0
CUST-0424,57,Male,Single,Yes,Quetta,One Year,Cash,5655.29,36,Yes,Yes,No,2,5,7,57,1
CUST-0425,50,Female,Single,Yes,Quetta,Month-to-Month,Cash,3143.27,29,No,No,No,4,5,10,78,0
CUST-0426,26,Male,Single,Yes,Peshawar,One Year,Credit Card,5847.63,37,No,No,Yes,1,4,2,74,1
CUST-0427,60,Female,Single,Yes,Lahore,Two Year,Credit Card,1682.78,45,No,No,Yes,2,0,1,233,0
CUST-0428,65,Female,Single,No,Lahore,One Year,Bank Transfer,2392.02,16,No,Yes,No,5,2,4,279,0
CUST-0429,56,Female,Single,No,Quetta,Month-to-Month,Credit Card,1674.86,31,Yes,No,No,2,0,1,30,1
CUST-0430,46,Male,Married,Yes,Quetta,Month-to-Month,Cash,7646.83,34,Yes,Yes,No,3,5,9,314,1
CUST-0431,59,Female,Married,Yes,Peshawar,Two Year,Credit Card,3540.53,50,No,No,No,3,4,4,95,0
CUST-0432,43,Female,Single,Yes,Lahore,One Year,Cash,3029.15,65,Yes,No,Yes,4,0,9,308,0
CUST-0433,52,Male,Single,No,Quetta,One Year,Cash,606.52,62,Yes,No,Yes,1,2,5,56,0
CUST-0434,67,Female,Married,No,Lahore,Two Year,Bank Transfer,1650.63,43,Yes,No,No,1,3,7,10,0
CUST-0435,42,Female,Married,Yes,Quetta,Two Year,Bank Transfer,3658.52,56,No,Yes,Yes,5,1,5,147,0
CUST-0436,41,Female,Married,Yes,Karachi,Two Year,Bank Transfer,1013.77,15,No,Yes,Yes,4,4,3,364,0
CUST-0437,30,Female,Married,No,Islamabad,Month-to-Month,Bank Transfer,4330.54,48,Yes,No,No,1,4,2,87,0
CUST-0438,24,Female,Single,Yes,Karachi,One Year,Credit Card,3912.62,49,Yes,Yes,No,3,2,1,253,0
CUST-0439,53,Male,Single,No,Quetta,One Year,Bank Transfer,6253.76,44,No,No,No,4,3,0,187,0
CUST-0440,62,Female,Single,No,Islamabad,One Year,Credit Card,5448.52,10,No,No,Yes,2,3,1,233,1
CUST-0441,37,Female,Single,Yes,Islamabad,One Year,Bank Transfer,3844.6,20,No,Yes,No,4,1,1,253,0
CUST-0442,18,Male,Single,No,Quetta,Month-to-Month,Bank Transfer,2184.96,70,Yes,Yes,Yes,4,3,4,224,1
CUST-0443,25,Male,Married,Yes,Quetta,One Year,Cash,5951.48,8,Yes,No,No,1,2,8,340,1
CUST-0444,63,Male,Single,Yes,Lahore,One Year,Credit Card,5808.97,45,Yes,No,No,5,5,0,4,0
CUST-0445,33,Female,Married,Yes,Quetta,Month-to-Month,Cash,1649.72,34,No,No,Yes,5,3,3,353,0
CUST-0446,31,Male,Single,Yes,Peshawar,Month-to-Month,Bank Transfer,7360.64,51,No,Yes,Yes,1,5,9,112,0
CUST-0447,29,Female,Single,Yes,Quetta,Month-to-Month,Credit Card,983.04,4,No,No,Yes,1,5,6,193,1
CUST-0448,68,Female,Single,Yes,Peshawar,Month-to-Month,Bank Transfer,912.78,39,No,No,Yes,1,2,10,141,0
CUST-0449,40,Male,Single,No,Quetta,Month-to-Month,Cash,1905.13,24,No,No,Yes,5,4,9,323,1
CUST-0450,32,Male,Single,No,Lahore,Month-to-Month,Credit Card,7320.96,55,Yes,No,Yes,1,4,2,140,0
CUST-0451,45,Female,Married,No,Peshawar,One Year,Cash,4399.99,26,Yes,No,No,2,4,7,349,0
